what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1271838726100
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1271838726110
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1271838726110
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1271838726182
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1271838726242
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1271838726406
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1271838726428
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1271838726489
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1271838726660
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1271838726714
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1271838726851
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1271838726919
started,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1271838726982
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1271838727042
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1271838727042
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1271838727073
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1271838727157
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1271838727258
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1271838727260
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1271838727279
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1271838727330
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1271838727384
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1271838727426
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1271838727445
os,sysinfo,,,"macosx",1271838727448
arch,sysinfo,,,"x86",1271838727448
ws,sysinfo,,,"carbon",1271838727448
locale,sysinfo,,,"en_US",1271838727448
processors,sysinfo,,,"2",1271838727448
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1271838727448
java.runtime.version,sysinfo,,,"1.6.0_17-b04-248-10M3025",1271838727448
java.specification.name,sysinfo,,,"Java Platform API Specification",1271838727448
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271838727448
java.specification.version,sysinfo,,,"1.6",1271838727448
java.vendor,sysinfo,,,"Apple Inc.",1271838727448
java.version,sysinfo,,,"1.6.0_17",1271838727448
java.vm.info,sysinfo,,,"mixed mode",1271838727448
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1271838727448
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1271838727448
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271838727448
java.vm.specification.version,sysinfo,,,"1.0",1271838727448
java.vm.vendor,sysinfo,,,"Apple Inc.",1271838727448
java.vm.version,sysinfo,,,"14.3-b01-101",1271838727448
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1271838728279
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1271838728417
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1271838728679
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271838820809
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271838820817
activated,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1271838820822
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271838826326
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271838857665
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271838881301
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271838881517
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271838881599
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1271838891154
