what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712850469
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1288712853026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712853634
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712862941
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288712864604
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288712864608
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288712866334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712867616
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712885822
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288712885829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712886067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712891864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712894650
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712903664
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288712904593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712906596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288712913107
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288712913473
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288712913540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713107407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713176600
