what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731886588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731908151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731910362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731934445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731936525
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288731942587
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288731944912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731954239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731956191
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288731958733
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288731958935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731963930
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288731969801
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1288731993611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732004923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732017444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732027244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732028354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732029925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732030228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732031780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732032253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732034678
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732158496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732205522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732212305
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732218931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732219854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732221683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732231798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732282085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732300702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732314835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732328233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732331027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732331857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732333922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732334370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732336178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732336853
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1288732352009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732356153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732376708
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732378995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732380055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732411222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732417979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732445215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732453985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732456169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732491903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732494031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732494568
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288732498348
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288732500456
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288732500646
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288732500646
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288732502552
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288732502552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288732505874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733295790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733299216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733306381
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733307742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733311083
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288733311473
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288733311518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733425081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733431076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733614175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733614862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733626789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733639639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733643816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733645558
error,log,,,"Unhandled event loop exception",1288733645959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733667386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733683479
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733724259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733727036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733792587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733793306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733795795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733837685
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733845438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733854417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733894165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733911490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733919448
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288733921353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288734037572
